code~omschrijving~groepcode~groep~orde
hVb~Koopveengronden op bosveen (of eutroofbroekveen)~hV~koopveengronden~Veengronden
Rd10A~Kalkhoudende ooivaaggronden; lichte zavel~Rd~ooivaaggronden~Vaaggronden
Rd90A~Kalkhoudende ooivaaggronden; zware zavel en lichte klei~Rd~ooivaaggronden~Vaaggronden
Rd40A~Kalkhoudende ooivaaggronden; zware klei~Rd~ooivaaggronden~Vaaggronden
Rd10C~Kalkloze ooivaaggronden; lichte zavel~Rd~ooivaaggronden~Vaaggronden
Rd90C~Kalkloze ooivaaggronden; zware zavel en lichte klei~Rd~ooivaaggronden~Vaaggronden
Rd40C~Kalkloze ooivaaggronden; zware klei~Rd~ooivaaggronden~Vaaggronden
pKRn1~Leek-/woudeerdgronden; lichte zavel~pKRn~leek-/woudeerdgronden~Eerdgronden
pKRn2~Leek-/woudeerdgronden; zware zavel~pKRn~leek-/woudeerdgronden~Eerdgronden
pKRn8~Leek-/woudeerdgronden; klei~pKRn~leek-/woudeerdgronden~Eerdgronden
KRn1~Poldervaaggronden; lichte zavel~KRn~poldervaaggronden~Vaaggronden
KRn2~Poldervaaggronden; zware zavel~KRn~poldervaaggronden~Vaaggronden
KRn8~Poldervaaggronden; klei~KRn~poldervaaggronden~Vaaggronden
KRd1~Ooivaaggronden, lichte zavel~KRd~ooivaaggronden~Vaaggronden
KRd7~Ooivaaggronden; zware zavel en klei~KRd~ooivaaggronden~Vaaggronden
pLn5~Leek-/woudeerdgronden; zandige leem; colluvium in dal~pLn~leek-/woudeerdgronden~Eerdgronden
pLn6~Leek-/woudeerdgronden; siltige leem; colluvium in dal~pLn~leek-/woudeerdgronden~Eerdgronden
Ln5~Poldervaaggronden; zandige leem in situ~Ln~poldervaaggronden~Vaaggronden
Ln6~Poldervaaggronden; siltige leem in situ~Ln~poldervaaggronden~Vaaggronden
Lnd5~Poldervaaggronden; zandige leem; colluvium in dal~Lnd~poldervaaggronden~Vaaggronden
Lnd6~Poldervaaggronden; siltige leem; colluvium in dal~Lnd~poldervaaggronden~Vaaggronden
Lnh5~Poldervaaggronden; zandige leem; colluvium in hellingvoet of uitspoelingswaaier~Lnh~poldervaaggronden~Vaaggronden
Lnh6~Poldervaaggronden; siltige leem; colluvium in hellingvoet of uitspoelingswaaier~Lnh~poldervaaggronden~Vaaggronden
Lh5~Ooivaaggronden met roest beginnend tussen 50 en 80 cm; zandige leem in situ~Lh~ooivaaggronden~Vaaggronden
Lh6~Ooivaaggronden met roest beginnend tussen 50 en 80 cm; siltige leem in situ~Lh~ooivaaggronden~Vaaggronden
Ld5~Ooivaaggronden met roest beginnend dieper dan 80 cm; zandige leem in situ~Ld~ooivaaggronden~Vaaggronden
Ld6~Ooivaaggronden met roest beginnend dieper dan 80 cm; siltige leem in situ~Ld~ooivaaggronden~Vaaggronden
Ldd5~Ooivaaggronden met roest beginnend dieper dan 80 cm; zandige leem; colluvium in dal~Ldd~ooivaaggronden~Vaaggronden
Ldd6~Ooivaaggronden met roest beginnend dieper dan 80 cm; siltige leem; colluvium in dal~Ldd~ooivaaggronden~Vaaggronden
Ldh5~Ooivaaggronden met roest beginnend dieper dan 80 cm; zandige leem; colluvium in hellingvoet of uitspoelingswaaier~Ldh~ooivaaggronden~Vaaggronden
Ldh6~Ooivaaggronden met roest beginnend dieper dan 80 cm; siltige leem; colluvium in hellingvoet of uitspoelingswaaier~Ldh~ooivaaggronden~Vaaggronden
MA~Mariene afzettingen ouder dan pleistoceen; glauconietklei~M~mariene afzettingen ouder dan pleistoceen~Vaaggronden
MK~Mariene afzettingen ouder dan pleistoceen; zavel en klei~M~mariene afzettingen ouder dan pleistoceen~Vaaggronden
MZk~Mariene afzettingen ouder dan pleistoceen; fijn zand en zavel~M~mariene afzettingen ouder dan pleistoceen~Vaaggronden
MZz~Mariene afzettingen ouder dan pleistoceen; fijn zand~M~mariene afzettingen ouder dan pleistoceen~Vaaggronden
FG~Fluviatiele afzettingen ouder dan laat-pleistoceen; grind en grof zand~F~fluviatiele afzettingen ouder dan laatpleistoceen~Vaaggronden
FK~Fluviatiele afzettingen ouder dan laat-pleistoceen; zavel en klei~F~fluviatiele afzettingen ouder dan laatpleistoceen~Vaaggronden
KM~Ondiep kalksteen~K~kalksteenverweringsgronden~Vaaggronden
KK~Kleefaarde~KK~~
KS~Vuursteen eluvium~KS~~
KX~Zeer ondiepe keileem, potklei, enz~KX~keileem, potklei enz.~Brikgronden
KT~Overige kleigronden~KT~overige kleigronden~Brikgronden
G1~Grindgronden~G~grindgronden~
AAK~Afgegraven kleigronden~AAK~~
AAP~Aangemaakte petgaten~AAP~~
ABH~Brunsumer-heidegronden~ABH~~
ABk~Kleiige beekdalgronden~ABk~~
ABl~Lossige beekdalgronden~ABl~~
ABv~Venige beekdalgronden~ABv~~
ABz~Zandige beekdalgronden~ABz~~
AD~Duin- en kweldergronden~AD~~
AEk9~Geëgal. en verw. zeekleigronden zonder veen binnen 120 cm; zw. zavel en l. klei~AE~geëgal. en verw. zeekleigronden~
AEm5~Geëgal. en verw. zeekleigronden met plaats. veen binnen 120 cm; zavel~AE~geëgal. en verw. zeekleigronden~
AEm8~Geëgal. en verw. zeekleigronden met plaats. veen binnen 120 cm; klei~AE~geëgal. en verw. zeekleigronden~
AEm9~Geëgal. en verw. zeekleigronden met plaats. veen binnen 120 cm; zw. zavel en l. klei~AE~geëgal. en verw. zeekleigronden~
AEm9A~Geëgal. en verw. zeekleigronden met plaats. veen binnen 120 cm of met niet-ger. ondergrond; zw. zavel en l. klei~AE~geëgal. en verw. zeekleigronden~
AEp6A~Geëgal. en verw. zeekleigronden (eerd- en vaaggronden met ger. ondergrond); zavel en l. klei, kalkrijk~AE~geëgal. en verw. zeekleigronden~
AEp7A~Geëgal. en verw. zeekleigronden (eerd- en vaaggronden met ger. ondergrond); zw. zavel en klei,kalkrijk~AE~geëgal. en verw. zeekleigronden~
AFk~Roodoornige kleiige Vechtdalgronden~AF~roodoornige vechtdalgronden~
AFz~Roodoornige zandige Vechtdalgronden~AF~roodoornige vechtdalgronden~
AGm9C~Hollebollige, gemoerde zeekleigronden; zw. zavel en l. klei~AGm~~
AHa~Glauconiethellinggronden~AHa~~
AHb~Breukhellinggronden~AHb~~
AHc~Loss-, terras- en kalksteenhellinggronden~AHc~~
AHk~Kalksteenhellinggronden~AHk~~
AHl~Loss- en terrashellinggronden~AHl~~
AHs~Vuursteenhellinggronden~AHs~~
AHt~Terrashellinggronden~AHt~~
AHv~Terras-,tertiair-,kalksteen- en veenhellinggronden~AHv~~
AHz~Loss-,tertiair- en terrashellinggronden~AHz~~
AK~Kreekbeddingen~AK~~
ALu~Linge-uiterwaardgronden~ALu~~
AM~Mengelgronden~AM~~
AMm~Gronden in oude maasmeanders~AMm~~
AO~Overslaggronden~AO~~
AP~Petgaten~AP~~
AQ~Met huisvuil opgehoogde gronden~AQ~~
AR~Roergronden~AR~~
AS~Stuifzandgronden~AS~~
AVk~Veenafbraakgebied~AVk~~
AVo~Veen in ontginning~AVo~~
AWg~Warmoezerijgronden (gerijpt)~AW~warmoezerijgronden~Vaaggronden
AWo~Warmoezerijgronden (ongerijpt)~AW~warmoezerijgronden~Vaaggronden
AWv~Warmoezerijgronden (veen)~AW~warmoezerijgronden~Vaaggronden
AZ1~Strandwalgronden~AZ~~
AZW0A~Wieringermeergronden; zand, kalkrijk~AZW~wieringermeergronden~Vaaggronden
AZW1A~Wieringermeergronden; zand en lichte zavel, kalkrijk~AZW~wieringermeergronden~Vaaggronden
AZW5A~Wieringermeergronden; zand en zavel, kalkrijk~AZW~wieringermeergronden~Vaaggronden
AZW6A~Wieringermeergronden; zavel en klei, kalkrijk~AZW~wieringermeergronden~Vaaggronden
AZW7A~Wieringermeergronden; zware zavel en klei, kalkrijk~AZW~wieringermeergronden~Vaaggronden
AZW8A~Wieringermeergronden; klei, kalkrijk~AZW~wieringermeergronden~Vaaggronden
|a GROEVE~Zand-, leem- of grindgroeve~|a GR~~
|b AFGRAV~Afgegraven~A|b AF~~
|c OPHOOG~Opgehoogd of opgespoten~|c OP~~
|d EGAL~Geegaliseerd~|d EG~~
|e VERWERK~Vergraven~|e VE~~
|f TERP~Oude bewoningsplaatsen~|f TE~~
|g MOERAS~Moeras~|g MO~~
|g WATER~Water~|g WA~~
|h BEBOUW~Bebouwing~|h BE~~
|h DIJK~Dijk~|h DIJ~~
|i BOVLAND~Bovenlandstrook~|i BO~~
|j MYNSTRT~Mijnstort~|j MY~~
